Date;Time;DateTime;Country;DC_Power;AC_Power;Ambient_Temperature;Module_Temperature;Irradiation;Day;Month;Hour;Daily_Yield;Total_Yield
03/01/2024;10;03/01/2024 10:00;Brazil;57.882;53.003;19.37;25.45;0.817;3;1;10;496.585;29407.235
03/01/2024;11;03/01/2024 11:00;Brazil;68.493;66.33;20.24;26.18;0.98;3;1;11;496.585;29903.82
03/01/2024;12;03/01/2024 12:00;Brazil;67.352;63.761;20.9;24.83;0.956;3;1;12;496.585;30400.405000000002
03/01/2024;13;03/01/2024 13:00;Brazil;63.236;56.537;20.32;26.13;0.922;3;1;13;496.585;30896.99
03/01/2024;14;03/01/2024 14:00;Brazil;53.897;48.948;19.36;25.41;0.796;3;1;14;496.585;31393.575
03/01/2024;15;03/01/2024 15:00;Brazil;46.178;43.325;20.22;25.56;0.632;3;1;15;496.585;31890.16
03/01/2024;16;03/01/2024 16:00;Brazil;30.164;27.708;19.79;25.21;0.446;3;1;16;496.585;32386.745
03/01/2024;17;03/01/2024 17:00;Brazil;20.739;18.546;19.57;26.17;0.291;3;1;17;496.585;32883.33
03/01/2024;18;03/01/2024 18:00;Brazil;11.192;10.398;19.6;24.66;0.149;3;1;18;496.585;33379.915
03/01/2024;19;03/01/2024 19:00;Brazil;0.0;0.0;20.03;26.22;0.009;3;1;19;496.585;33876.5
03/01/2024;20;03/01/2024 20:00;Brazil;0.0;0.0;19.14;26.62;0.0;3;1;20;496.585;34373.085
03/01/2024;21;03/01/2024 21:00;Brazil;0.0;0.0;20.04;23.6;0.009;3;1;21;496.585;34869.67
03/01/2024;22;03/01/2024 22:00;Brazil;0.0;0.0;19.54;23.58;0.028;3;1;22;496.585;35366.255
03/01/2024;23;03/01/2024 23:00;Brazil;0.0;0.0;19.92;25.37;0.0;3;1;23;496.585;35862.840000000004
03/01/2024;0;03/01/2024 00:00;India;0.0;0.0;17.9;22.21;0.0;3;1;0;367.406;17355.326
03/01/2024;1;03/01/2024 01:00;India;0.0;0.0;18.11;23.8;0.0;3;1;1;367.406;17722.732
03/01/2024;2;03/01/2024 02:00;India;0.0;0.0;18.4;22.83;0.0;3;1;2;367.406;18090.138000000003
03/01/2024;3;03/01/2024 03:00;India;0.0;0.0;17.25;22.02;0.017;3;1;3;367.406;18457.544
03/01/2024;4;03/01/2024 04:00;India;0.0;0.0;18.6;22.66;0.021;3;1;4;367.406;18824.95
03/01/2024;5;03/01/2024 05:00;India;0.0;0.0;18.0;22.39;0.017;3;1;5;367.406;19192.356
03/01/2024;6;03/01/2024 06:00;India;0.0;0.0;17.75;23.4;0.053;3;1;6;367.406;19559.762000000002
03/01/2024;7;03/01/2024 07:00;India;10.698;9.721;18.48;23.69;0.185;3;1;7;367.406;19927.168
03/01/2024;8;03/01/2024 08:00;India;20.039;18.094;18.34;23.44;0.326;3;1;8;367.406;20294.574
03/01/2024;9;03/01/2024 09:00;India;31.737;29.161;18.81;23.02;0.52;3;1;9;367.406;20661.98
03/01/2024;10;03/01/2024 10:00;India;47.918;44.181;17.7;22.97;0.809;3;1;10;367.406;21029.386000000002
03/01/2024;11;03/01/2024 11:00;India;60.328;56.247;18.62;21.19;0.998;3;1;11;367.406;21396.792
03/01/2024;12;03/01/2024 12:00;India;62.826;56.194;18.2;23.92;1.044;3;1;12;367.406;21764.198
03/01/2024;13;03/01/2024 13:00;India;55.252;50.663;18.05;23.29;0.912;3;1;13;367.406;22131.604
03/01/2024;14;03/01/2024 14:00;India;45.451;41.377;18.83;23.8;0.732;3;1;14;367.406;22499.010000000002
03/01/2024;15;03/01/2024 15:00;India;32.48;31.033;18.11;23.01;0.534;3;1;15;367.406;22866.416
03/01/2024;16;03/01/2024 16:00;India;22.206;19.745;18.19;24.0;0.354;3;1;16;367.406;23233.822
03/01/2024;17;03/01/2024 17:00;India;10.935;10.99;18.15;23.67;0.163;3;1;17;367.406;23601.228000000003
03/01/2024;18;03/01/2024 18:00;India;0.0;0.0;18.06;22.89;0.0;3;1;18;367.406;23968.634000000002
03/01/2024;19;03/01/2024 19:00;India;0.0;0.0;19.24;22.36;0.0;3;1;19;367.406;24336.04
03/01/2024;20;03/01/2024 20:00;India;0.0;0.0;18.56;23.56;0.0;3;1;20;367.406;24703.446
03/01/2024;21;03/01/2024 21:00;India;0.0;0.0;18.38;23.58;0.02;3;1;21;367.406;25070.852000000003
03/01/2024;22;03/01/2024 22:00;India;0.0;0.0;19.36;22.48;0.0;3;1;22;367.406;25438.258
03/01/2024;23;03/01/2024 23:00;India;0.0;0.0;18.32;24.3;0.0;3;1;23;367.406;25805.664
03/01/2024;0;03/01/2024 00:00;Australia;0.0;0.0;7.4;14.05;0.0;3;1;0;496.539;24726.723
03/01/2024;1;03/01/2024 01:00;Australia;0.0;0.0;9.14;13.6;0.0;3;1;1;496.539;25223.262
03/01/2024;2;03/01/2024 02:00;Australia;0.0;0.0;7.78;12.91;0.029;3;1;2;496.539;25719.801
03/01/2024;3;03/01/2024 03:00;Australia;0.0;0.0;8.78;14.75;0.001;3;1;3;496.539;26216.34
03/01/2024;4;03/01/2024 04:00;Australia;0.0;0.0;7.78;13.73;0.027;3;1;4;496.539;26712.879
03/01/2024;5;03/01/2024 05:00;Australia;9.723;8.484;8.79;15.19;0.178;3;1;5;496.539;27209.418
03/01/2024;6;03/01/2024 06:00;Australia;15.019;13.11;9.38;11.47;0.187;3;1;6;496.539;27705.957
03/01/2024;7;03/01/2024 07:00;Australia;25.659;23.547;7.92;12.42;0.421;3;1;7;496.539;28202.496
03/01/2024;8;03/01/2024 08:00;Australia;34.68;30.416;8.29;15.84;0.515;3;1;8;496.539;28699.035
03/01/2024;9;03/01/2024 09:00;Australia;46.17;40.872;7.87;13.48;0.733;3;1;9;496.539;29195.574
03/01/2024;10;03/01/2024 10:00;Australia;56.193;51.343;8.35;13.02;0.879;3;1;10;496.539;29692.113
03/01/2024;11;03/01/2024 11:00;Australia;61.368;55.525;8.35;11.34;0.936;3;1;11;496.539;30188.652000000002
03/01/2024;12;03/01/2024 12:00;Australia;65.463;58.525;8.3;13.16;1.034;3;1;12;496.539;30685.191
03/01/2024;13;03/01/2024 13:00;Australia;57.843;50.038;8.07;11.71;0.904;3;1;13;496.539;31181.73
03/01/2024;14;03/01/2024 14:00;Australia;55.322;49.328;8.53;13.09;0.808;3;1;14;496.539;31678.269
03/01/2024;15;03/01/2024 15:00;Australia;45.995;40.775;7.36;13.21;0.706;3;1;15;496.539;32174.808
03/01/2024;16;03/01/2024 16:00;Australia;33.667;29.412;8.64;13.28;0.527;3;1;16;496.539;32671.347
03/01/2024;17;03/01/2024 17:00;Australia;25.422;22.833;8.47;14.15;0.405;3;1;17;496.539;33167.886
03/01/2024;18;03/01/2024 18:00;Australia;15.967;14.224;8.82;14.03;0.241;3;1;18;496.539;33664.425
03/01/2024;19;03/01/2024 19:00;Australia;9.31;8.107;8.88;13.34;0.097;3;1;19;496.539;34160.964
03/01/2024;20;03/01/2024 20:00;Australia;0.0;0.0;8.63;14.2;0.0;3;1;20;496.539;34657.503
03/01/2024;21;03/01/2024 21:00;Australia;0.0;0.0;8.19;12.25;0.003;3;1;21;496.539;35154.042
03/01/2024;22;03/01/2024 22:00;Australia;0.0;0.0;7.57;14.47;0.0;3;1;22;496.539;35650.581
03/01/2024;23;03/01/2024 23:00;Australia;0.0;0.0;7.36;13.43;0.0;3;1;23;496.539;36147.12
04/01/2024;0;04/01/2024 00:00;Norway;0.0;0.0;-10.45;-4.67;0.015;4;1;0;159.396;10824.228
04/01/2024;1;04/01/2024 01:00;Norway;0.0;0.0;-9.4;-3.55;0.0;4;1;1;159.396;10983.624
04/01/2024;2;04/01/2024 02:00;Norway;0.0;0.0;-8.99;-4.62;0.007;4;1;2;159.396;11143.02
04/01/2024;3;04/01/2024 03:00;Norway;0.0;0.0;-9.41;-3.95;0.013;4;1;3;159.396;11302.416
04/01/2024;4;04/01/2024 04:00;Norway;0.0;0.0;-9.65;-4.6;0.0;4;1;4;159.396;11461.812
04/01/2024;5;04/01/2024 05:00;Norway;0.0;0.0;-9.34;-3.46;0.0;4;1;5;159.396;11621.208
04/01/2024;6;04/01/2024 06:00;Norway;0.0;0.0;-9.77;-4.09;0.024;4;1;6;159.396;11780.604
04/01/2024;7;04/01/2024 07:00;Norway;0.0;0.0;-9.77;-4.44;0.0;4;1;7;159.396;11940.0
04/01/2024;8;04/01/2024 08:00;Norway;0.0;0.0;-9.64;-3.99;0.005;4;1;8;159.396;12099.396
04/01/2024;9;04/01/2024 09:00;Norway;0.0;0.0;-9.48;-5.37;0.0;4;1;9;159.396;12258.792
04/01/2024;10;04/01/2024 10:00;Norway;20.569;18.002;-9.96;-4.8;0.418;4;1;10;159.396;12418.188
04/01/2024;11;04/01/2024 11:00;Norway;40.4;36.536;-9.84;-5.17;0.828;4;1;11;159.396;12577.583999999999
04/01/2024;12;04/01/2024 12:00;Norway;52.151;48.696;-9.06;-4.74;1.022;4;1;12;159.396;12736.98
04/01/2024;13;04/01/2024 13:00;Norway;41.539;38.496;-9.12;-5.06;0.81;4;1;13;159.396;12896.376
04/01/2024;14;04/01/2024 14:00;Norway;19.153;17.666;-9.42;-3.14;0.393;4;1;14;159.396;13055.771999999999
04/01/2024;15;04/01/2024 15:00;Norway;0.0;0.0;-9.53;-5.68;0.0;4;1;15;159.396;13215.168
04/01/2024;16;04/01/2024 16:00;Norway;0.0;0.0;-9.74;-6.09;0.005;4;1;16;159.396;13374.564
04/01/2024;17;04/01/2024 17:00;Norway;0.0;0.0;-9.18;-2.2;0.012;4;1;17;159.396;13533.96
04/01/2024;18;04/01/2024 18:00;Norway;0.0;0.0;-8.99;-4.94;0.004;4;1;18;159.396;13693.356
04/01/2024;19;04/01/2024 19:00;Norway;0.0;0.0;-8.9;-3.64;0.014;4;1;19;159.396;13852.752
04/01/2024;20;04/01/2024 20:00;Norway;0.0;0.0;-9.85;-5.31;0.0;4;1;20;159.396;14012.148
04/01/2024;21;04/01/2024 21:00;Norway;0.0;0.0;-9.2;-4.07;0.0;4;1;21;159.396;14171.544
04/01/2024;22;04/01/2024 22:00;Norway;0.0;0.0;-9.03;-3.47;0.011;4;1;22;159.396;14330.939999999999
04/01/2024;23;04/01/2024 23:00;Norway;0.0;0.0;-9.76;-3.61;0.002;4;1;23;159.396;14490.336
04/01/2024;0;04/01/2024 00:00;Brazil;0.0;0.0;19.8;24.89;0.006;4;1;0;492.352;36355.192
04/01/2024;1;04/01/2024 01:00;Brazil;0.0;0.0;20.13;25.15;0.008;4;1;1;492.352;36847.544
04/01/2024;2;04/01/2024 02:00;Brazil;0.0;0.0;20.31;24.25;0.005;4;1;2;492.352;37339.896
04/01/2024;3;04/01/2024 03:00;Brazil;0.0;0.0;20.32;25.99;0.0;4;1;3;492.352;37832.248
04/01/2024;4;04/01/2024 04:00;Brazil;0.0;0.0;19.19;24.99;0.006;4;1;4;492.352;38324.6
04/01/2024;5;04/01/2024 05:00;Brazil;0.0;0.0;21.03;25.93;0.021;4;1;5;492.352;38816.952
04/01/2024;6;04/01/2024 06:00;Brazil;11.53;10.924;20.52;25.13;0.163;4;1;6;492.352;39309.304000000004
04/01/2024;7;04/01/2024 07:00;Brazil;22.151;20.39;20.07;26.6;0.308;4;1;7;492.352;39801.656
04/01/2024;8;04/01/2024 08:00;Brazil;30.962;29.011;19.13;26.4;0.399;4;1;8;492.352;40294.008
04/01/2024;9;04/01/2024 09:00;Brazil;42.862;38.483;20.16;24.57;0.647;4;1;9;492.352;40786.36
04/01/2024;10;04/01/2024 10:00;Brazil;57.928;52.859;20.09;25.11;0.809;4;1;10;492.352;41278.712
04/01/2024;11;04/01/2024 11:00;Brazil;63.1;57.81;18.98;25.04;0.921;4;1;11;492.352;41771.064
04/01/2024;12;04/01/2024 12:00;Brazil;69.322;63.15;20.29;25.52;0.969;4;1;12;492.352;42263.416
04/01/2024;13;04/01/2024 13:00;Brazil;68.65;62.708;20.52;24.66;0.997;4;1;13;492.352;42755.768000000004
04/01/2024;14;04/01/2024 14:00;Brazil;61.575;57.192;19.72;24.16;0.857;4;1;14;492.352;43248.12
04/01/2024;15;04/01/2024 15:00;Brazil;43.549;39.963;18.63;27.2;0.613;4;1;15;492.352;43740.472
04/01/2024;16;04/01/2024 16:00;Brazil;30.626;28.63;20.7;24.72;0.441;4;1;16;492.352;44232.824
04/01/2024;17;04/01/2024 17:00;Brazil;20.364;19.134;21.16;24.9;0.303;4;1;17;492.352;44725.176
04/01/2024;18;04/01/2024 18:00;Brazil;13.025;12.098;19.89;26.86;0.175;4;1;18;492.352;45217.528
04/01/2024;19;04/01/2024 19:00;Brazil;0.0;0.0;20.06;24.46;0.0;4;1;19;492.352;45709.88
04/01/2024;20;04/01/2024 20:00;Brazil;0.0;0.0;20.95;27.18;0.007;4;1;20;492.352;46202.232
04/01/2024;21;04/01/2024 21:00;Brazil;0.0;0.0;19.96;25.26;0.0;4;1;21;492.352;46694.584
04/01/2024;22;04/01/2024 22:00;Brazil;0.0;0.0;20.1;24.5;0.01;4;1;22;492.352;47186.936
04/01/2024;23;04/01/2024 23:00;Brazil;0.0;0.0;19.87;26.28;0.013;4;1;23;492.352;47679.288
04/01/2024;0;04/01/2024 00:00;India;0.0;0.0;19.05;22.28;0.008;4;1;0;351.748;26157.412
04/01/2024;1;04/01/2024 01:00;India;0.0;0.0;17.4;26.17;0.0;4;1;1;351.748;26509.16
04/01/2024;2;04/01/2024 02:00;India;0.0;0.0;18.43;23.56;0.011;4;1;2;351.748;26860.908
04/01/2024;3;04/01/2024 03:00;India;0.0;0.0;18.54;20.95;0.0;4;1;3;351.748;27212.656000000003
04/01/2024;4;04/01/2024 04:00;India;0.0;0.0;18.74;24.26;0.012;4;1;4;351.748;27564.404000000002
04/01/2024;5;04/01/2024 05:00;India;0.0;0.0;17.73;23.3;0.0;4;1;5;351.748;27916.152000000002
04/01/2024;6;04/01/2024 06:00;India;0.0;0.0;18.47;24.36;0.008;4;1;6;351.748;28267.9
04/01/2024;7;04/01/2024 07:00;India;11.374;10.12;18.13;21.32;0.199;4;1;7;351.748;28619.648
04/01/2024;8;04/01/2024 08:00;India;17.822;16.082;17.27;22.61;0.288;4;1;8;351.748;28971.396
04/01/2024;9;04/01/2024 09:00;India;33.653;31.869;17.25;22.04;0.543;4;1;9;351.748;29323.144
04/01/2024;10;04/01/2024 10:00;India;48.13;44.013;18.24;22.85;0.812;4;1;10;351.748;29674.892
04/01/2024;11;04/01/2024 11:00;India;54.352;48.8;18.99;22.49;0.923;4;1;11;351.748;30026.64
04/01/2024;12;04/01/2024 12:00;India;59.78;55.456;18.92;22.67;1.0;4;1;12;351.748;30378.388000000003
04/01/2024;13;04/01/2024 13:00;India;51.999;48.691;17.78;22.54;0.859;4;1;13;351.748;30730.136000000002
04/01/2024;14;04/01/2024 14:00;India;44.26;40.568;17.97;22.69;0.712;4;1;14;351.748;31081.884000000002
04/01/2024;15;04/01/2024 15:00;India;31.3;27.992;19.09;23.84;0.53;4;1;15;351.748;31433.632
04/01/2024;16;04/01/2024 16:00;India;20.181;18.795;17.64;21.43;0.312;4;1;16;351.748;31785.38
04/01/2024;17;04/01/2024 17:00;India;10.155;9.362;18.35;23.18;0.18;4;1;17;351.748;32137.128
04/01/2024;18;04/01/2024 18:00;India;0.0;0.0;18.77;23.55;0.018;4;1;18;351.748;32488.876
04/01/2024;19;04/01/2024 19:00;India;0.0;0.0;17.66;22.46;0.014;4;1;19;351.748;32840.624
04/01/2024;20;04/01/2024 20:00;India;0.0;0.0;17.85;22.94;0.0;4;1;20;351.748;33192.372
04/01/2024;21;04/01/2024 21:00;India;0.0;0.0;18.03;23.8;0.03;4;1;21;351.748;33544.12
04/01/2024;22;04/01/2024 22:00;India;0.0;0.0;18.18;21.59;0.0;4;1;22;351.748;33895.868
04/01/2024;23;04/01/2024 23:00;India;0.0;0.0;17.07;23.33;0.0;4;1;23;351.748;34247.616
04/01/2024;0;04/01/2024 00:00;Australia;0.0;0.0;8.43;11.04;0.014;4;1;0;491.97;36639.09
04/01/2024;1;04/01/2024 01:00;Australia;0.0;0.0;9.53;13.6;0.0;4;1;1;491.97;37131.06
04/01/2024;2;04/01/2024 02:00;Australia;0.0;0.0;9.6;15.28;0.0;4;1;2;491.97;37623.03
04/01/2024;3;04/01/2024 03:00;Australia;0.0;0.0;8.73;12.48;0.009;4;1;3;491.97;38115.0
04/01/2024;4;04/01/2024 04:00;Australia;0.0;0.0;8.48;13.73;0.002;4;1;4;491.97;38606.97
04/01/2024;5;04/01/2024 05:00;Australia;10.86;10.253;7.74;14.44;0.173;4;1;5;491.97;39098.94
04/01/2024;6;04/01/2024 06:00;Australia;15.103;12.523;8.24;13.88;0.234;4;1;6;491.97;39590.91
04/01/2024;7;04/01/2024 07:00;Australia;24.006;21.005;8.68;12.85;0.39;4;1;7;491.97;40082.88
04/01/2024;8;04/01/2024 08:00;Australia;32.023;28.632;8.92;14.76;0.511;4;1;8;491.97;40574.85
04/01/2024;9;04/01/2024 09:00;Australia;45.109;39.694;8.02;14.21;0.699;4;1;9;491.97;41066.82
04/01/2024;10;04/01/2024 10:00;Australia;55.493;50.244;8.18;15.86;0.849;4;1;10;491.97;41558.79
04/01/2024;11;04/01/2024 11:00;Australia;61.38;56.803;8.14;12.5;0.949;4;1;11;491.97;42050.76
04/01/2024;12;04/01/2024 12:00;Australia;65.452;60.173;8.43;13.61;1.002;4;1;12;491.97;42542.73
04/01/2024;13;04/01/2024 13:00;Australia;65.524;52.953;9.01;13.14;0.973;4;1;13;491.97;43034.7
04/01/2024;14;04/01/2024 14:00;Australia;51.608;48.613;8.88;15.13;0.806;4;1;14;491.97;43526.67
04/01/2024;15;04/01/2024 15:00;Australia;43.924;38.426;8.62;13.93;0.671;4;1;15;491.97;44018.64
04/01/2024;16;04/01/2024 16:00;Australia;32.35;28.437;8.39;15.52;0.494;4;1;16;491.97;44510.61
04/01/2024;17;04/01/2024 17:00;Australia;23.824;21.432;7.3;13.29;0.369;4;1;17;491.97;45002.58
04/01/2024;18;04/01/2024 18:00;Australia;16.408;14.103;8.73;11.72;0.246;4;1;18;491.97;45494.55
04/01/2024;19;04/01/2024 19:00;Australia;9.8;8.679;8.23;14.01;0.139;4;1;19;491.97;45986.520000000004
04/01/2024;20;04/01/2024 20:00;Australia;0.0;0.0;7.67;14.2;0.0;4;1;20;491.97;46478.49
04/01/2024;21;04/01/2024 21:00;Australia;0.0;0.0;7.72;13.6;0.016;4;1;21;491.97;46970.46
04/01/2024;22;04/01/2024 22:00;Australia;0.0;0.0;9.33;13.75;0.0;4;1;22;491.97;47462.43
04/01/2024;23;04/01/2024 23:00;Australia;0.0;0.0;8.62;13.53;0.036;4;1;23;491.97;47954.4
05/01/2024;0;05/01/2024 00:00;Norway;0.0;0.0;-9.02;-4.66;0.001;5;1;0;149.883;14640.219
05/01/2024;1;05/01/2024 01:00;Norway;0.0;0.0;-7.74;-3.81;0.0;5;1;1;149.883;14790.101999999999
05/01/2024;2;05/01/2024 02:00;Norway;0.0;0.0;-10.32;-4.1;0.002;5;1;2;149.883;14939.984999999999
05/01/2024;3;05/01/2024 03:00;Norway;0.0;0.0;-9.73;-4.42;0.0;5;1;3;149.883;15089.868
05/01/2024;4;05/01/2024 04:00;Norway;0.0;0.0;-9.94;-5.1;0.015;5;1;4;149.883;15239.751
05/01/2024;5;05/01/2024 05:00;Norway;0.0;0.0;-9.28;-5.28;0.009;5;1;5;149.883;15389.634
05/01/2024;6;05/01/2024 06:00;Norway;0.0;0.0;-9.21;-4.46;0.0;5;1;6;149.883;15539.517
05/01/2024;7;05/01/2024 07:00;Norway;0.0;0.0;-10.16;-5.57;0.045;5;1;7;149.883;15689.4
05/01/2024;8;05/01/2024 08:00;Norway;0.0;0.0;-10.66;-5.37;0.0;5;1;8;149.883;15839.283
05/01/2024;9;05/01/2024 09:00;Norway;0.0;0.0;-8.73;-4.71;0.017;5;1;9;149.883;15989.166
05/01/2024;10;05/01/2024 10:00;Norway;19.588;18.08;-9.99;-5.01;0.392;5;1;10;149.883;16139.048999999999
05/01/2024;11;05/01/2024 11:00;Norway;38.34;33.073;-8.99;-4.48;0.783;5;1;11;149.883;16288.931999999999
05/01/2024;12;05/01/2024 12:00;Norway;49.018;44.35;-9.5;-2.95;0.952;5;1;12;149.883;16438.815
05/01/2024;13;05/01/2024 13:00;Norway;41.222;36.52;-9.25;-3.24;0.798;5;1;13;149.883;16588.698
05/01/2024;14;05/01/2024 14:00;Norway;19.165;17.86;-9.86;-4.59;0.407;5;1;14;149.883;16738.581
05/01/2024;15;05/01/2024 15:00;Norway;0.0;0.0;-8.97;-2.55;0.0;5;1;15;149.883;16888.464
05/01/2024;16;05/01/2024 16:00;Norway;0.0;0.0;-8.84;-6.0;0.0;5;1;16;149.883;17038.346999999998
05/01/2024;17;05/01/2024 17:00;Norway;0.0;0.0;-8.7;-4.04;0.0;5;1;17;149.883;17188.23
05/01/2024;18;05/01/2024 18:00;Norway;0.0;0.0;-9.93;-5.47;0.0;5;1;18;149.883;17338.113
05/01/2024;19;05/01/2024 19:00;Norway;0.0;0.0;-9.99;-3.49;0.042;5;1;19;149.883;17487.996
05/01/2024;20;05/01/2024 20:00;Norway;0.0;0.0;-8.61;-7.82;0.023;5;1;20;149.883;17637.879
05/01/2024;21;05/01/2024 21:00;Norway;0.0;0.0;-9.53;-4.25;0.002;5;1;21;149.883;17787.762
05/01/2024;22;05/01/2024 22:00;Norway;0.0;0.0;-9.54;-4.42;0.0;5;1;22;149.883;17937.645
05/01/2024;23;05/01/2024 23:00;Norway;0.0;0.0;-9.24;-4.13;0.007;5;1;23;149.883;18087.528
05/01/2024;0;05/01/2024 00:00;Brazil;0.0;0.0;20.31;23.75;0.006;5;1;0;497.205;48176.493
05/01/2024;1;05/01/2024 01:00;Brazil;0.0;0.0;20.03;25.36;0.0;5;1;1;497.205;48673.698
05/01/2024;2;05/01/2024 02:00;Brazil;0.0;0.0;19.9;24.66;0.031;5;1;2;497.205;49170.903
05/01/2024;3;05/01/2024 03:00;Brazil;0.0;0.0;20.87;23.95;0.0;5;1;3;497.205;49668.108
05/01/2024;4;05/01/2024 04:00;Brazil;0.0;0.0;19.27;25.95;0.013;5;1;4;497.205;50165.313
05/01/2024;5;05/01/2024 05:00;Brazil;0.0;0.0;19.87;25.12;0.028;5;1;5;497.205;50662.518
05/01/2024;6;05/01/2024 06:00;Brazil;12.127;11.258;19.98;25.07;0.159;5;1;6;497.205;51159.723
05/01/2024;7;05/01/2024 07:00;Brazil;21.582;21.102;18.99;25.11;0.341;5;1;7;497.205;51656.928
05/01/2024;8;05/01/2024 08:00;Brazil;34.509;32.175;20.26;25.23;0.47;5;1;8;497.205;52154.133
05/01/2024;9;05/01/2024 09:00;Brazil;49.968;46.07;20.04;26.53;0.723;5;1;9;497.205;52651.338
05/01/2024;10;05/01/2024 10:00;Brazil;53.866;49.314;19.89;25.97;0.752;5;1;10;497.205;53148.543
05/01/2024;11;05/01/2024 11:00;Brazil;65.755;60.652;20.22;25.19;0.947;5;1;11;497.205;53645.748
05/01/2024;12;05/01/2024 12:00;Brazil;69.269;61.241;20.32;24.52;1.005;5;1;12;497.205;54142.953
05/01/2024;13;05/01/2024 13:00;Brazil;64.904;58.5;19.52;23.68;0.896;5;1;13;497.205;54640.158
05/01/2024;14;05/01/2024 14:00;Brazil;60.108;55.26;20.13;24.61;0.829;5;1;14;497.205;55137.363
05/01/2024;15;05/01/2024 15:00;Brazil;44.662;40.803;20.13;25.72;0.613;5;1;15;497.205;55634.568
05/01/2024;16;05/01/2024 16:00;Brazil;31.766;31.467;20.32;25.43;0.469;5;1;16;497.205;56131.773
05/01/2024;17;05/01/2024 17:00;Brazil;19.211;17.829;21.07;24.42;0.276;5;1;17;497.205;56628.978
05/01/2024;18;05/01/2024 18:00;Brazil;12.878;11.534;20.08;23.89;0.168;5;1;18;497.205;57126.183
05/01/2024;19;05/01/2024 19:00;Brazil;0.0;0.0;20.19;26.51;0.0;5;1;19;497.205;57623.388
05/01/2024;20;05/01/2024 20:00;Brazil;0.0;0.0;19.86;25.05;0.003;5;1;20;497.205;58120.593
05/01/2024;21;05/01/2024 21:00;Brazil;0.0;0.0;19.14;25.29;0.007;5;1;21;497.205;58617.798
05/01/2024;22;05/01/2024 22:00;Brazil;0.0;0.0;19.99;25.58;0.017;5;1;22;497.205;59115.003
05/01/2024;23;05/01/2024 23:00;Brazil;0.0;0.0;19.74;23.45;0.013;5;1;23;497.205;59612.208
05/01/2024;0;05/01/2024 00:00;India;0.0;0.0;18.57;22.87;0.0;5;1;0;365.646;34613.262
05/01/2024;1;05/01/2024 01:00;India;0.0;0.0;18.38;21.94;0.0;5;1;1;365.646;34978.908
05/01/2024;2;05/01/2024 02:00;India;0.0;0.0;19.44;24.69;0.002;5;1;2;365.646;35344.554000000004
05/01/2024;3;05/01/2024 03:00;India;0.0;0.0;17.72;21.23;0.0;5;1;3;365.646;35710.200000000004
05/01/2024;4;05/01/2024 04:00;India;0.0;0.0;17.54;24.02;0.007;5;1;4;365.646;36075.846
05/01/2024;5;05/01/2024 05:00;India;0.0;0.0;18.15;22.89;0.0;5;1;5;365.646;36441.492
05/01/2024;6;05/01/2024 06:00;India;0.0;0.0;18.39;24.62;0.0;5;1;6;365.646;36807.138
05/01/2024;7;05/01/2024 07:00;India;10.324;9.521;18.04;25.04;0.168;5;1;7;365.646;37172.784
05/01/2024;8;05/01/2024 08:00;India;19.907;18.581;17.96;22.89;0.31;5;1;8;365.646;37538.43
05/01/2024;9;05/01/2024 09:00;India;33.794;31.212;17.84;23.83;0.611;5;1;9;365.646;37904.076
05/01/2024;10;05/01/2024 10:00;India;50.582;43.401;18.18;22.92;0.845;5;1;10;365.646;38269.722
05/01/2024;11;05/01/2024 11:00;India;54.154;49.719;19.38;25.98;0.885;5;1;11;365.646;38635.368
05/01/2024;12;05/01/2024 12:00;India;66.237;58.146;18.23;23.77;1.124;5;1;12;365.646;39001.014
05/01/2024;13;05/01/2024 13:00;India;54.089;52.58;18.55;23.58;0.92;5;1;13;365.646;39366.66
05/01/2024;14;05/01/2024 14:00;India;49.235;43.094;18.04;22.68;0.826;5;1;14;365.646;39732.306000000004
05/01/2024;15;05/01/2024 15:00;India;34.441;32.318;18.48;24.22;0.58;5;1;15;365.646;40097.952000000005
05/01/2024;16;05/01/2024 16:00;India;19.048;17.82;18.01;24.26;0.331;5;1;16;365.646;40463.598
05/01/2024;17;05/01/2024 17:00;India;10.705;9.254;18.93;25.12;0.165;5;1;17;365.646;40829.244
05/01/2024;18;05/01/2024 18:00;India;0.0;0.0;18.5;22.22;0.0;5;1;18;365.646;41194.89
05/01/2024;19;05/01/2024 19:00;India;0.0;0.0;19.31;23.7;0.0;5;1;19;365.646;41560.536
05/01/2024;20;05/01/2024 20:00;India;0.0;0.0;17.94;22.21;0.019;5;1;20;365.646;41926.182
05/01/2024;21;05/01/2024 21:00;India;0.0;0.0;18.75;22.99;0.003;5;1;21;365.646;42291.828
05/01/2024;22;05/01/2024 22:00;India;0.0;0.0;18.53;23.21;0.0;5;1;22;365.646;42657.474
05/01/2024;23;05/01/2024 23:00;India;0.0;0.0;18.66;23.48;0.0;5;1;23;365.646;43023.12
05/01/2024;0;05/01/2024 00:00;Australia;0.0;0.0;8.58;13.83;0.0;5;1;0;501.048;48455.448000000004
05/01/2024;1;05/01/2024 01:00;Australia;0.0;0.0;7.96;14.9;0.021;5;1;1;501.048;48956.496
05/01/2024;2;05/01/2024 02:00;Australia;0.0;0.0;7.47;14.29;0.005;5;1;2;501.048;49457.544
05/01/2024;3;05/01/2024 03:00;Australia;0.0;0.0;8.81;14.46;0.0;5;1;3;501.048;49958.592000000004
